timestamp,profile,mode,case_family,dataset,ratio,minsup_pct,minsup_abs,variant,run_type,run_id,wall_sec,mining_sec,cpu_pct,maxrss_kb,internal_mem_mb,patterns,nodes_visited,subtrees_pruned_raw,nodes_gated,status,log_file
20260330_225929,journal,full,single_dense,SIGN,0.01,1.000000,8,Full,measured,1,305.818,305.818,0,0,1227.060890197754,37265723,79803670,12112103,0,OK,"experiments/logs_ablation/TriBack-Clo_SIGN_0.01_full_20260329_171944.log"
20260330_225929,journal,full,single_dense,SIGN,0.01,1.000000,8,NoPrune,measured,1,378.304,378.304,0,0,1227.4696044921875,37265723,99962672,14728858,10667867,OK,"experiments/logs_ablation/TriBack-Clo_SIGN_0.01_noprune_20260329_172527.log"
20260330_225929,journal,full,single_prune_stress,Kosarak25k,0.0005,0.050000,13,Full,measured,1,89.99,89.846,102,951904,801.4335403442383,211039,28462200,22491700,0,OK,"experiments/logs/TriBack-Clo_Kosarak25k_0.0005_run1_20260111_231217.log"
20260330_225929,journal,full,single_prune_stress,Kosarak25k,0.0005,0.050000,13,Full,measured,2,90.02,89.869,102,948648,801.4335403442383,211039,28462200,22491700,0,OK,"experiments/logs/TriBack-Clo_Kosarak25k_0.0005_run2_20260111_231217.log"
20260330_225929,journal,full,single_prune_stress,Kosarak25k,0.0005,0.050000,13,Full,measured,3,89.81,89.668,101,951580,801.4335403442383,211039,28462200,22491700,0,OK,"experiments/logs/TriBack-Clo_Kosarak25k_0.0005_run3_20260111_231217.log"
20260330_225929,journal,full,single_prune_stress,Kosarak25k,0.0005,0.050000,13,Full,warmup,1,89.21,89.062,102,951484,801.4335403442383,211039,28462200,22491700,0,OK,"experiments/logs/TriBack-Clo_Kosarak25k_0.0005_runwarmup1_20260111_231217.log"
